"Código.IBGE.Município","Municipio","AreaTerritorialkm22022","Populacaoresidentepessoas2022","Densidadedemograficahabkm22022","Escolarizacao6a14anos2010","IDHM2010","PIBpercapita2021","razao_social","cnpj","velocidade_contratada_mbps","uf","municipio","municipio_uf"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",1,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"TELEFONICA BRASIL S/A","02.558.157/0001-62",1,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",4,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"CLARO S.A","40.432.544/0001-47",1.024,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.5859375,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",8,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"CLARO S.A","40.432.544/0001-47",1.024,"PR","Jacarezinho","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"TELEFONICA BRASIL S/A","02.558.157/0001-62",0.5,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",10,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",1,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"CLARO S.A","40.432.544/0001-47",1.024,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"CLARO S.A","40.432.544/0001-47",2,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",1,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",2,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.25,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.9765625,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",1,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.0625,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.01875,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.01875,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.0625,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.00234375,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.125,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",14,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.390625,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.0625,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"CLARO S.A","40.432.544/0001-47",1.024,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",20,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.5859375,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.9765625,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",34,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",14,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.125,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",8,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",10,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",14,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"TELEFONICA BRASIL S/A","02.558.157/0001-62",0,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",100,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",100,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.5859375,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"CLARO S.A","40.432.544/0001-47",4,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",14,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",100,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.390625,"PR","Jacarezinho","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.29296875,"PR","Jacarezinho","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",4,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",1,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"CLARO S.A","40.432.544/0001-47",0.5,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",1,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",34,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.5859375,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",34,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",1.5,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"CLARO S.A","40.432.544/0001-47",1,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"TELEFONICA BRASIL S/A","02.558.157/0001-62",1,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"CLARO S.A","40.432.544/0001-47",2,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"TELEFONICA BRASIL S/A","02.558.157/0001-62",1,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"CLARO S.A","40.432.544/0001-47",2,"PR","Jacarezinho","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.009375,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"OI MOVEL S.A.","05.423.963/0001-11",1,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.25,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.125,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.00234375,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.5,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"OI MOVEL S.A.","05.423.963/0001-11",10,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.009375,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",1,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.009375,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.29296875,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.0625,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.25,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.0625,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"OI MOVEL S.A.","05.423.963/0001-11",0.0625,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"OI MOVEL S.A.","05.423.963/0001-11",2,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"TELEFONICA BRASIL S/A","02.558.157/0001-62",0.25,"PR","Jacarezinho","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.9765625,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",1,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",1,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.29296875,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"OI MOVEL S.A.","05.423.963/0001-11",10,"PR","Jacarezinho","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"TELEFONICA BRASIL S/A","02.558.157/0001-62",0,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.125,"PR","Jacarezinho","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.25,"PR","Jacarezinho","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"CLARO S.A","40.432.544/0001-47",1,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"CLARO S.A","40.432.544/0001-47",0.5,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",1,"PR","Jacarezinho","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"TELEFONICA BRASIL S/A","02.558.157/0001-62",0.25,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.125,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",8,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"TELEFONICA BRASIL S/A","02.558.157/0001-62",1,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"CLARO S.A","40.432.544/0001-47",4,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"CLARO S.A","40.432.544/0001-47",0.5,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"CLARO S.A","40.432.544/0001-47",1,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",14,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"CLARO S.A","40.432.544/0001-47",0.5,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.0625,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"OI MOVEL S.A.","05.423.963/0001-11",1,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.01875,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",4,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.29296875,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.5,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",2,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",4,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"CLARO S.A","40.432.544/0001-47",4,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.0625,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.9765625,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.5859375,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.5,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",1,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.5859375,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"CLARO S.A","40.432.544/0001-47",1.024,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",2,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.78125,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.78125,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"CLARO S.A","40.432.544/0001-47",1,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",4,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",4,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",20,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",1.5,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.5859375,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",20,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",10,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.01875,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.29296875,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.125,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",4,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.9765625,"PR","Jacarezinho","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",34,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"CLARO S.A","40.432.544/0001-47",1,"PR","Jacarezinho","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.125,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",2,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.00234375,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.5,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"CLARO S.A","40.432.544/0001-47",1.516,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.25,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.0625,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.25,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.01875,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.390625,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",1,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.0625,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.125,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.9765625,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"TELEFONICA BRASIL S/A","02.558.157/0001-62",1,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"CLARO S.A","40.432.544/0001-47",2,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.125,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"CLARO S.A","40.432.544/0001-47",1.024,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.0625,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",14,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.390625,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",2,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"CLARO S.A","40.432.544/0001-47",2,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"OI MOVEL S.A.","05.423.963/0001-11",2,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"CLARO S.A","40.432.544/0001-47",1.024,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",4,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"OI MOVEL S.A.","05.423.963/0001-11",1,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"OI MOVEL S.A.","05.423.963/0001-11",2,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"OI MOVEL S.A.","05.423.963/0001-11",2,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.009375,"PR","JACAREZINHO","Jacarezinho - PR"
4111803,"Jacarezinho",602.528,40375,67.01,98.1,0.743,40697.5,"Oi S.A.","76.535.764/0001-43",0.390625,"PR","JACAREZINHO","Jacarezinho - PR"
